Process,Orthogroup_ID,ration Ka/Ks,Selection,hit_desc,Pfam_desc,IPR_desc
Transport,OG0000176,1,neutre,Y+L_amino_acid_transporter_2like_[Apis_florea],Amino acid permease,-
Transport,OG0000176,1,neutre,Y+L_amino_acid_transporter_2like_[Apis_florea],Amino acid permease,-
Transport,OG0000176,"0,2614536449",conserve,Y+L_amino_acid_transporter_2like_[Apis_florea],Amino acid permease,-
Transport,OG0000176,"0,2149421567",conserve,Y+L_amino_acid_transporter_2like_[Apis_florea],Amino acid permease,-
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,1,neutre,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,"0,2541538931",conserve,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,"0,2296514149",conserve,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,"0,2066346905",conserve,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,"0,1865746602",conserve,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000270,"0,1766728836",conserve,Heme-binding_protein_1-like_1,SOUL heme-binding protein,"SOUL haem-binding protein|Regulatory factor, effector binding domain superfamily"
Transport,OG0000329,1,neutre,Transporter,Sodium:neurotransmitter symporter family,Sodium:neurotransmitter symporter|Sodium:neurotransmitter symporter superfamily
Transport,OG0000381,1,neutre,Uncharacterized_protein,Amino acid permease|Solute carrier family 12,SLC12A transporter family
Transport,OG0000394,"1,194112112",neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,1,neutre,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000394,"0,1599920801",conserve,Sodium-dependent_phosphate_transport_protein_2B,Na+/Pi-cotransporter|Na+/Pi-cotransporter,Sodium-dependent phosphate transport protein
Transport,OG0000434,1,neutre,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,1,neutre,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,1,neutre,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,1,neutre,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,"0,3397272971",conserve,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,"0,2654916856",conserve,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,"0,2466868819",conserve,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,"0,2240041065",conserve,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,"0,2233764989",conserve,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000434,"0,1854306064",conserve,Scavenger_receptor_class_B_member_1,CD36 family,CD36 family
Transport,OG0000636,1,neutre,EamA_domain_containing_protein,EamA-like transporter family,-
Transport,OG0000636,"0,3372332601",conserve,EamA_domain_containing_protein,EamA-like transporter family,-
Transport,OG0000636,"0,1806145939",conserve,EamA_domain_containing_protein,EamA-like transporter family,-
Transport,OG0001301,1,neutre,Amino_acid_transporter,Sodium:dicarboxylate symporter family,"Sodium:dicarboxylate symporter, conserved site|Sodium:dicarboxylate symporter superfamily"
Transport,OG0001301,1,neutre,Amino_acid_transporter,Sodium:dicarboxylate symporter family,"Sodium:dicarboxylate symporter, conserved site|Sodium:dicarboxylate symporter superfamily"
Transport,OG0001301,"0,2567518675",conserve,Amino_acid_transporter,Sodium:dicarboxylate symporter family,"Sodium:dicarboxylate symporter, conserved site|Sodium:dicarboxylate symporter superfamily"
Transport,OG0001733,1,neutre,Amino_acid_transporter,Sodium:dicarboxylate symporter family,"Sodium:dicarboxylate symporter, conserved site|Sodium:dicarboxylate symporter superfamily"
Transport,OG0001786,"0,2576838478",conserve,SLC41A/MgtE_integral_membrane_domain-containing_protein,Divalent cation transporter|Divalent cation transporter,"SLC41A/MgtE divalent cation transporters, integral membrane domain superfamily|SLC41A divalent cation transporter"
Transport,OG0001786,"0,203213506",conserve,SLC41A/MgtE_integral_membrane_domain-containing_protein,Divalent cation transporter|Divalent cation transporter,"SLC41A/MgtE divalent cation transporters, integral membrane domain superfamily|SLC41A divalent cation transporter"
Transport,OG0001786,"0,1932746601",conserve,SLC41A/MgtE_integral_membrane_domain-containing_protein,Divalent cation transporter|Divalent cation transporter,"SLC41A/MgtE divalent cation transporters, integral membrane domain superfamily|SLC41A divalent cation transporter"
Transport,OG0003377,1,neutre,VDE_lipocalin_domain-containing_protein,VDE lipocalin domain,Calycin
Transport,OG0003377,1,neutre,VDE_lipocalin_domain-containing_protein,VDE lipocalin domain,Calycin
Transport,OG0003377,"0,2395294604",conserve,VDE_lipocalin_domain-containing_protein,VDE lipocalin domain,Calycin
Transport,OG0007380,1,neutre,DUF305_domain-containing_protein,Domain of unknown function (DUF305),Ferritin-like
Transport,OG0007380,1,neutre,DUF305_domain-containing_protein,Domain of unknown function (DUF305),Ferritin-like
Transport,OG0007380,"0,2584842312",conserve,DUF305_domain-containing_protein,Domain of unknown function (DUF305),Ferritin-like
